timestamp,open,high,low,close,volume,cvd_proxy,cvd_cumsum,cvd_ratio_24,returns_1bar,atr_14,ms_flow_score
2025-03-24 00:00:00+00:00,256.92,261.17,253.12,260.74,51319.878,24353.03527423156,15746.553506165816,0.1242305086097419,0.014868441538222088,6.053571428571431,0.44424131627056673
2025-03-24 04:00:00+00:00,260.73,268.31,260.47,266.26,66131.648,46646.430285119226,62392.98379128504,0.23728888097698808,0.021170514688962028,6.077857142857143,0.7047531992687386
2025-03-24 08:00:00+00:00,266.27,274.58,266.23,269.83,76003.825,32404.025987636032,94797.00977892107,0.400969031199645,0.013407947119356889,6.2714285714285705,0.9159049360146252
2025-03-24 12:00:00+00:00,269.87,275.37,265.87,270.36,88415.827,4560.395287320502,99357.40506624157,0.413515281788084,0.0019641996812809204,6.632857142857142,0.9250457038391224
2025-03-24 16:00:00+00:00,270.32,273.15,266.72,270.66,36222.637,1915.349390328105,101272.75445656967,0.3744467826356667,0.0011096316023080366,6.691428571428566,0.8884826325411335
2025-03-24 20:00:00+00:00,270.67,272.49,266.09,269.34,25270.751,-5251.577942105578,96021.1765144641,0.3047130328600355,-0.004876967412990707,6.811428571428569,0.8071297989031079
2025-03-25 00:00:00+00:00,269.33,271.07,262.97,264.08,35663.463,-23115.20749971473,72905.96901474937,0.17442170826133507,-0.01952921957377285,7.107857142857138,0.5840950639853748
2025-03-25 04:00:00+00:00,264.06,267.81,262.59,266.0,30898.019,11483.171812040478,84389.14082678985,0.07520708773225998,0.007270524083611063,6.952142857142854,0.3180987202925045
2025-03-25 08:00:00+00:00,265.98,280.91,265.11,272.61,84993.99100000001,35665.2000206603,120054.34084745015,0.0837820549932172,0.024849624060150344,7.463571428571425,0.34186471663619744
2025-03-25 12:00:00+00:00,272.61,274.4,268.77,271.5,51849.357,-10222.519763584103,109831.82108386605,0.03954128531594903,-0.004071750852866818,7.374999999999996,0.206581352833638
2025-03-25 16:00:00+00:00,271.51,272.13,266.72,269.16,36042.498999999996,-15656.168696568142,94175.6523872979,-0.02681003907731491,-0.00861878453038667,7.372142857142849,-0.015539305301645379
2025-03-25 20:00:00+00:00,269.12,271.57,265.44,269.81,35275.686,3970.6726492011207,98146.32503649902,0.0077356042486462955,0.002414920493386763,7.452857142857135,0.10054844606946989
2025-03-26 00:00:00+00:00,269.82,271.31,265.06,266.54,37380.684,-19617.38296288596,78528.94207361306,0.02034064628299509,-0.01211963974648822,7.5092857142857055,0.1471663619744059
2025-03-26 04:00:00+00:00,266.6,281.0,266.19,279.12,53478.143,45209.07159726387,123738.01367087693,0.13159262079708242,0.04719741877391748,8.13714285714285,0.47166361974405846
2025-03-26 08:00:00+00:00,279.1,279.89,274.99,276.88,48311.914000000004,-21888.254913839388,101849.75875703755,-0.06939353983045088,-0.008025222126683884,7.912142857142848,-0.15265082266910424
2025-03-26 12:00:00+00:00,276.92,277.85,263.13,264.84,80160.212,-65783.65223868364,36066.1065183539,-0.25379643329791024,-0.04348454203987295,8.403571428571423,-0.7102376599634369
2025-03-26 16:00:00+00:00,264.81,266.84,255.31,261.52,67214.443,-19179.14288534987,16886.963633004034,-0.24016042788114744,-0.012535870714393549,8.63071428571428,-0.6773308957952469
2025-03-26 20:00:00+00:00,261.49,264.22,258.48,260.83,41738.881,-4799.244156710989,12087.719476293045,-0.2621465954648993,-0.0026384215356377583,8.362142857142853,-0.7239488117001829
2025-03-27 00:00:00+00:00,260.79,265.89,260.16,265.72,29081.059,25020.876242146438,37108.59571843948,-0.1294447908556988,0.018747843422919352,8.312142857142854,-0.3528336380255942
2025-03-27 04:00:00+00:00,265.73,266.48,262.9,264.0,27904.417,-13484.536706327235,23624.059012112244,-0.34004836715456893,-0.0064729790757188654,8.110714285714282,-0.8665447897623401
2025-03-27 08:00:00+00:00,264.0,268.59,262.89,265.06,61116.224,11365.473234888372,34989.532247000614,-0.2176331726921151,0.004015151515151416,7.939285714285712,-0.6160877513711152
2025-03-27 12:00:00+00:00,265.07,277.99,262.5,271.62,124510.747,52649.79940895649,87639.3316559571,0.14669580884085326,0.024749113408284895,8.67285714285714,0.512797074954296
2025-03-27 16:00:00+00:00,271.7,275.51,268.23,269.43,49555.265,-15451.98510280966,72187.34655314744,0.16561632528215278,-0.008062734702893759,8.064285714285708,0.5630712979890311
2025-03-27 20:00:00+00:00,269.45,272.99,268.35,269.19,23696.553,-1327.824090488582,70859.52246265886,0.18606664158848674,-0.0008907694020711121,7.993571428571422,0.6133455210237659
2025-03-28 00:00:00+00:00,269.21,270.74,263.53,264.33,36923.053,-24990.915206310656,45868.6072563482,0.027061606917859204,-0.01805416248746239,8.122142857142856,0.1709323583180986
2025-03-28 04:00:00+00:00,264.35,264.77,251.52,252.12,78735.059,-72673.94502360272,-26805.337767254518,-0.1346446682415593,-0.046192259675405634,8.630714285714282,-0.3784277879341865
2025-03-28 08:00:00+00:00,252.13,256.47,252.01,255.9,48812.957,41261.176656025316,14455.838888770799,-0.05668632460074042,0.014992860542598851,8.502857142857142,-0.11791590493601467
2025-03-28 12:00:00+00:00,255.8,257.39,248.66,250.72,71033.527,-41334.515138129194,-26878.676249358396,-0.3709008225018297,-0.02024228214146151,8.068571428571428,-0.9140767824497258
2025-03-28 16:00:00+00:00,250.74,251.57,238.74,239.9,73684.156,-62255.35861525921,-89134.0348646176,-0.48461550868929165,-0.04315571155073383,8.635,-0.9817184643510055
2025-03-28 20:00:00+00:00,239.88,246.74,238.55,244.39,39065.129,21512.055163351462,-67621.97970126613,-0.39764525169476855,0.01871613172155051,8.168571428571425,-0.9424131627056673
2025-03-29 00:00:00+00:00,244.42,245.35,238.8,242.29,29689.439,-9654.733598325885,-77276.71329959201,-0.36110851017526235,-0.00859282294692909,7.8128571428571405,-0.8976234003656307
2025-03-29 04:00:00+00:00,242.27,243.14,233.59,234.97,41784.575,-31940.041622702305,-109216.75492229432,-0.27102797371694043,-0.03021172974534647,8.084999999999996,-0.7431444241316271
2025-03-29 08:00:00+00:00,235.02,237.6,220.52,223.42,106735.35800000001,-72490.05578411913,-181706.81070641347,-0.5418974725575406,-0.0491552113035707,8.895714285714282,-0.993601462522852
2025-03-29 12:00:00+00:00,223.4,230.8,222.6,225.53,89062.181,23134.444576547045,-158572.36612986642,-0.34654333844847746,0.009444096320830875,9.22571428571428,-0.8775137111517367
2025-03-29 16:00:00+00:00,225.53,230.76,221.01,230.69,73686.956,38997.40440575385,-119574.96172411257,-0.08010271945108571,0.02287943954241123,9.514999999999997,-0.19287020109689212
2025-03-29 20:00:00+00:00,230.7,233.84,228.76,230.99,40888.153999999995,2334.166271607754,-117240.79545250481,-0.12994434824022194,0.0013004464866270826,8.771428571428569,-0.3555758683729433
2025-03-30 00:00:00+00:00,231.06,237.36,227.21,231.57,65330.852,3282.6339428247416,-113958.16150968007,-0.08786226558022231,0.0025109312091431413,8.97642857142857,-0.22212065813528337
2025-03-30 04:00:00+00:00,231.57,233.79,229.44,229.94,32954.85,-12348.598965233346,-126306.76047491342,-0.041819787876105546,-0.007038908321457815,8.955714285714285,-0.07038391224862883
2025-03-30 08:00:00+00:00,229.95,232.61,226.62,228.18,38336.933000000005,-11328.275694301567,-137635.036169215,0.1295238468287872,-0.007654170653213832,8.868571428571427,0.4643510054844606
2025-03-30 12:00:00+00:00,228.18,229.05,223.5,226.56,52125.422999999995,-15214.988334861,-152850.024504076,0.018865494724723524,-0.007099658164606892,8.31857142857143,0.13802559414990867
2025-03-30 16:00:00+00:00,226.56,230.83,222.9,228.5,39864.634,9752.508191554172,-143097.51631252182,-0.08728193227419119,0.008562853107344726,8.56642857142857,-0.21846435100548445
2025-03-30 20:00:00+00:00,228.5,229.24,222.28,226.75,34490.23,-8672.112428036311,-151769.62874055814,-0.1312369814275696,-0.007658643326039383,8.44,-0.36288848263254114
2025-03-31 00:00:00+00:00,226.8,228.01,220.86,220.98,49812.819,-40546.93798264998,-192316.56672320812,-0.31649106506466956,-0.025446527012127906,8.034285714285714,-0.8244972577696527
2025-03-31 04:00:00+00:00,220.98,225.6,216.64,218.27,65727.052,-19879.498986385104,-212196.0657095932,-0.3063568141912264,-0.012263553262738647,8.089285714285714,-0.8043875685557587
2025-03-31 08:00:00+00:00,218.26,221.25,212.62,217.02,81748.324,-11745.993251312151,-223942.05896090536,-0.2665701808235008,-0.0057268520639575105,8.237857142857143,-0.7349177330895795
2025-03-31 12:00:00+00:00,217.02,226.36,214.4,222.46,115018.847,52316.2648557498,-171625.79410515557,-0.04855862268748959,0.025066814118514413,8.410000000000002,-0.09323583180987205
2025-03-31 16:00:00+00:00,222.46,225.59,220.31,222.14,42521.109,-2577.0369090422746,-174202.83101419784,-0.07989685619718019,-0.0014384608468939186,7.567142857142861,-0.19104204753199272
2025-03-31 20:00:00+00:00,222.17,225.41,221.29,223.8,34875.017,13797.640220539079,-160405.19079365875,-0.02215933244119951,0.007472764923021735,7.2757142857142885,0.004570383912248621
2025-04-01 00:00:00+00:00,223.77,228.85,222.94,226.22,37203.708,15422.856954053696,-144982.33383960507,0.1255236777269153,0.010813226094727346,7.001428571428574,0.45246800731261416
2025-04-01 04:00:00+00:00,226.26,229.85,225.15,226.84,39222.022,4840.16441691841,-140142.16942268665,0.20552239442139342,0.0027406948987711566,6.974285714285715,0.6526508226691041
2025-04-01 08:00:00+00:00,226.86,233.28,224.23,226.8,91988.886,-609.8710673965983,-140752.04049008325,0.23055209718630396,-0.00017633574325515156,6.895714285714287,0.6910420475319927
2025-04-01 12:00:00+00:00,226.8,235.09,224.01,233.21,80864.407,46781.665060047024,-93970.37543003622,0.23771449684138451,0.028262786596119804,7.376428571428574,0.7074954296160878
2025-04-01 16:00:00+00:00,233.21,234.44,226.21,228.92,58521.463,-30505.11254762467,-124475.48797766089,0.14511496328506715,-0.018395437588439645,7.536428571428573,0.510054844606947
2025-04-01 20:00:00+00:00,228.91,233.01,227.26,232.1,37232.781,20656.099371814664,-103819.38860584622,0.16400100396061956,0.013891315743491228,7.550714285714286,0.5585009140767825
2025-04-02 00:00:00+00:00,232.12,233.39,224.2,225.2,68099.001,-51278.02904405587,-155097.41764990208,-0.026906930961289672,-0.029728565273589025,7.640714285714286,-0.01645338208409508
2025-04-02 04:00:00+00:00,225.2,227.3,220.77,225.26,38137.576,350.42183154135444,-154746.99581836074,-0.03896240023572598,0.000266429840142024,7.609999999999999,-0.059414990859232186
2025-04-02 08:00:00+00:00,225.29,231.25,224.48,225.83,48390.958,3859.8400767525795,-150887.15574160815,-0.030596926636084855,0.002530409304803527,7.5828571428571445,-0.021937842778793404
2025-04-02 12:00:00+00:00,225.88,233.77,222.27,230.59,76174.447,31198.403944946152,-119688.75179666199,-0.07875634980735532,0.021077801886374647,7.764285714285715,-0.1873857404021938
2025-04-02 16:00:00+00:00,230.62,232.96,226.31,231.67,53808.754,8496.119052503673,-111192.63274415833,0.04127115983977564,0.00468363762522217,7.6228571428571446,0.21206581352833642
2025-04-02 20:00:00+00:00,231.66,237.67,208.22,211.63,206091.21800000002,-140170.0202555513,-251362.65299970962,-0.3006779638661544,-0.08650235248413685,8.872142857142858,-0.7970749542961608
2025-04-03 00:00:00+00:00,211.65,219.27,209.98,216.71,58136.631,31665.377056709684,-219697.27594299993,-0.13437599158278973,0.024004158200633174,9.158571428571431,-0.3775137111517367
2025-04-03 04:00:00+00:00,216.72,218.68,209.45,211.48,50718.208,-28793.435527315338,-248490.71147031526,-0.1900260978803158,-0.024133634811499327,9.523571428571431,-0.5356489945155394
2025-04-03 08:00:00+00:00,211.45,213.92,202.66,204.66,78347.67,-47245.17578110793,-295735.8872514232,-0.27681085054415966,-0.03224891242670702,9.905714285714287,-0.753199268738574
2025-04-03 12:00:00+00:00,204.64,207.0,198.14,206.21,116862.264,20708.09869954079,-275027.78855188243,-0.2754410415410282,0.007573536597283326,10.202857142857146,-0.7504570383912248
2025-04-03 16:00:00+00:00,206.2,210.04,204.63,206.9,73821.088,9551.71194067396,-265476.0766112085,-0.26419434840018796,0.0033461034867368067,9.942857142857147,-0.7276051188299817
2025-04-03 20:00:00+00:00,206.96,215.9,206.38,215.72,43954.320999999996,40445.3626004154,-225030.7140107931,0.06242159972545376,0.04262928951184142,9.831428571428575,0.2742230347349177
2025-04-04 00:00:00+00:00,215.74,218.41,213.15,215.12,44846.399,-5286.077448568753,-230316.79145936185,-0.02599318765394994,-0.00278138327461519,9.619285714285718,-0.013711151736745864
2025-04-04 04:00:00+00:00,215.13,218.83,213.1,218.55,39114.781,23345.99494200098,-206970.79651736087,0.1045982583224553,0.015944589066567483,9.617857142857147,0.3921389396709323
2025-04-04 08:00:00+00:00,218.55,220.08,203.29,208.02,101591.496,-63714.023399263104,-270684.819916624,0.05961837865723865,-0.048181194234728886,10.160714285714292,0.26416819012797066
2025-04-04 12:00:00+00:00,208.01,217.86,205.52,214.83,132470.377,73212.96362501469,-197471.8562916093,0.17796284067719623,0.03273723680415341,10.575714285714293,0.5959780621572213
2025-04-04 16:00:00+00:00,214.89,222.44,213.55,219.99,66581.437,38196.32493770331,-159275.53135390597,0.24780856799908962,0.024018991760927255,10.727142857142862,0.7248628884826325
2025-04-04 20:00:00+00:00,219.98,222.66,218.38,220.77,31797.001,5869.072614349004,-153406.45873955695,0.1720076820551925,0.00354561570980505,10.211428571428575,0.5776965265082268
2025-04-05 00:00:00+00:00,220.78,221.48,217.0,217.98,28782.195,-17988.871874598575,-171395.33061415554,0.147179547742717,-0.012637586628618136,10.056428571428574,0.5146252285191957
2025-04-05 04:00:00+00:00,217.97,218.59,215.13,217.1,32099.564,-8071.277652945941,-179466.6082671015,0.06992790475820333,-0.004037067620882628,8.200000000000005,0.2989031078610602
2025-04-05 08:00:00+00:00,217.09,219.66,216.37,217.61,27102.383,4283.659319018829,-175182.94894808266,0.2995357564887537,0.0023491478581298963,7.771428571428574,0.7970749542961608
2025-04-05 12:00:00+00:00,217.63,218.5,212.69,213.93,43558.338,-27739.389087302156,-202922.3380353848,-0.02370589762422365,-0.0169109875465282,7.5271428571428585,-0.002742230347349217
2025-04-05 16:00:00+00:00,213.93,218.96,213.89,217.61,29769.502,21607.843660323266,-181314.49437506153,-0.11412707311060488,0.017201888468190596,7.0850000000000035,-0.3089579524680073
2025-04-05 20:00:00+00:00,217.62,220.71,216.27,219.6,23012.292,10262.238324093145,-171052.2560509684,-0.09573235759177016,0.009144800330866953,6.769285714285717,-0.2477148080438757
2025-04-06 00:00:00+00:00,219.6,219.78,216.37,217.57,15954.665,-9497.938401481015,-180550.19445244942,-0.05338214373500798,-0.009244080145719535,6.626428571428574,-0.10786106032906762
2025-04-06 04:00:00+00:00,217.57,219.42,214.69,215.11,28159.86,-14645.508583199793,-195195.7030356492,-0.09387307610917284,-0.011306705887760171,6.284285714285716,-0.24314442413162707
2025-04-06 08:00:00+00:00,215.11,216.5,211.87,214.0,36399.67,-8726.486760070817,-203922.18979572,-0.16250233361628383,-0.005160150620612813,6.239285714285716,-0.4570383912248629
2025-04-06 12:00:00+00:00,214.03,214.28,205.6,208.2,71639.882,-48117.5705132706,-252039.7603089906,-0.23967215711887646,-0.02710280373831786,6.450000000000001,-0.6736745886654478
2025-04-06 16:00:00+00:00,208.2,208.47,185.07,188.7,206693.334,-172244.44499926388,-424284.20530825446,-0.6362800500402446,-0.09365994236311237,6.922142857142857,-0.9981718464351006
2025-04-06 20:00:00+00:00,188.69,189.96,177.28,183.62,156268.968,-62482.93909729891,-486767.14440555335,-0.6129001158291356,-0.02692103868574447,6.946428571428571,-0.9972577696526508
2025-04-07 00:00:00+00:00,183.62,192.8,181.16,183.93,103240.24900000001,2749.5255317633373,-484017.61887379,-0.5037623431870201,0.0016882692517155018,7.142857142857145,-0.9908592321755028
2025-04-07 04:00:00+00:00,183.92,187.16,166.49,175.0,184537.51700000002,-79635.92896139504,-563653.5478351851,-0.4855927005518886,-0.048551079214918746,8.31357142857143,-0.9826325411334552
2025-04-07 08:00:00+00:00,174.99,189.6,173.97,181.9,137191.219,60652.03603863945,-503001.51179654564,-0.34794015060878064,0.03942857142857137,9.110000000000001,-0.8820840950639853
2025-04-07 12:00:00+00:00,181.94,208.16,181.61,194.1,341496.857,156406.84674592697,-346594.6650506187,-0.083719274434539,0.0670698185816383,10.759285714285713,-0.206581352833638
2025-04-07 16:00:00+00:00,194.1,196.95,188.97,194.7,93392.193,7021.969398408189,-339572.6956522105,0.0833670490066132,0.0030911901081915882,11.094285714285714,0.3391224862888482
2025-04-07 20:00:00+00:00,194.71,207.97,194.64,204.49,89929.5,65979.78319530393,-273592.9124569066,0.2244441247048444,0.05028248587570627,11.631428571428572,0.6864716636197441
2025-04-08 00:00:00+00:00,204.48,217.66,203.88,214.07,114258.527,79516.63816560585,-194076.27429130074,0.3017689325558746,0.04684825663846626,12.253571428571428,0.8007312614259599
2025-04-08 04:00:00+00:00,214.04,216.6,207.16,208.76,92343.26,-51649.61999945289,-245725.89429075364,0.3660182176351698,-0.02480497033680573,12.610714285714284,0.8820840950639854
2025-04-08 08:00:00+00:00,208.75,215.34,204.1,212.87,92323.093,33840.84903528612,-211885.04525546753,0.3534067234273154,0.019687679632113486,13.17,0.8647166361974405
2025-04-08 12:00:00+00:00,212.89,213.77,204.01,206.28,115624.62100000001,-78307.24844284488,-290192.2936983124,0.09433866678699078,-0.03095786160567482,13.529285714285717,0.3729433272394882
2025-04-08 16:00:00+00:00,206.29,206.3,193.0,197.21,159064.952,-108594.71910895765,-398787.01280727005,-0.08923947974710801,-0.04396936203218926,14.148571428571431,-0.2285191956124314
2025-04-08 20:00:00+00:00,197.21,199.46,194.01,195.12,61095.77,-23429.387027093002,-422216.399834363,-0.23415959282170942,-0.010597839866132608,13.917857142857146,-0.6608775137111518
2025-04-09 00:00:00+00:00,195.11,201.47,190.12,193.88,117514.37700000001,-12735.038212222795,-434951.4380465858,-0.37756735655641205,-0.006355063550635531,13.05714285714286,-0.9241316270566727
2025-04-09 04:00:00+00:00,193.87,204.75,193.34,203.08,94715.532,76453.11566278315,-358498.3223838027,-0.1761138138510962,0.04745203218485661,12.966428571428574,-0.4835466179159049
2025-04-09 08:00:00+00:00,203.09,203.64,193.02,194.04,98317.054,-83782.4236056144,-442280.7459894171,-0.356466323275429,-0.044514477053378076,12.893571428571429,-0.8939670932358318
2025-04-09 12:00:00+00:00,194.03,205.34,193.02,201.51,135943.387,82537.05639218714,-359743.68959722994,-0.10432953432484322,0.03849721706864573,12.297142857142857,-0.28153564899451555
2025-04-09 16:00:00+00:00,201.52,232.66,200.89,227.92,300509.52300000004,249715.18436182,-110028.50523540995,0.3573320931416778,0.13106049327576796,13.450000000000001,0.8711151736745886
2025-04-09 20:00:00+00:00,227.93,233.85,227.67,230.23,86270.766,32107.24300918893,-77921.26222622102,0.4131852503783491,0.010135135135135087,11.995000000000003,0.9241316270566728
2025-04-10 00:00:00+00:00,230.25,231.99,225.18,229.9,84092.07800000001,-4321.912966162603,-82243.17519238363,0.44096892525175724,-0.0014333492594361674,11.911428571428575,0.9460694698354661
2025-04-10 04:00:00+00:00,229.9,240.89,226.89,236.12,153337.331,68125.58562951337,-14117.589562870256,0.4011563328482091,0.027055241409308373,11.959285714285716,0.916819012797075
2025-04-10 08:00:00+00:00,236.11,236.99,231.18,233.47,101489.33,-46115.63359645264,-60233.22315932289,0.4433945174694007,-0.011223106894799328,11.390000000000002,0.9497257769652652
2025-04-10 12:00:00+00:00,233.46,242.44,227.19,228.92,246184.521,-73290.34264476564,-133523.56580408855,0.2327646393705357,-0.019488585257206537,11.805000000000003,0.6992687385740401
2025-04-10 16:00:00+00:00,229.01,232.5,225.68,228.62,121942.948,-6973.277084941505,-140496.84288903006,-0.03840625960641562,-0.0013105014852349273,11.489285714285716,-0.054844606946983565
2025-04-10 20:00:00+00:00,228.57,233.58,227.46,231.46,53205.33,25124.73916625624,-115372.10372277381,-0.049261119017364956,0.012422360248447228,11.229285714285714,-0.09414990859232175
2025-04-11 00:00:00+00:00,231.46,240.9,230.85,239.52,98616.545,79089.48783005874,-36282.61589271507,0.05932109281013236,0.034822431521645214,10.997142857142858,0.26325411334552107
2025-04-11 04:00:00+00:00,239.48,247.6,237.3,241.13,103213.298,16534.169096926937,-19748.44679578813,-0.007770429737984418,0.006721776887107511,11.343571428571426,0.04478976234003662
2025-04-11 08:00:00+00:00,241.14,242.35,235.4,240.31,89840.387,-10729.139742291478,-30477.58653807961,0.04173283339760299,-0.003400655248206319,11.029285714285711,0.21389396709323583
2025-04-11 12:00:00+00:00,240.28,253.56,239.5,244.04,169961.309,45451.95745629113,14974.37091821152,0.23320138728941536,0.015521617910199348,11.218571428571426,0.7010968921389398
2025-04-11 16:00:00+00:00,244.05,254.61,241.4,252.13,84099.30799999999,51440.00065366042,66414.37157187195,0.345464545984341,0.03315030322897883,11.403571428571428,0.8564899451553931
2025-04-11 20:00:00+00:00,252.08,260.47,247.1,250.38,92496.785,-11760.99734471392,54653.37422715803,0.266402564578921,-0.006940863840082523,11.478571428571431,0.7522851919561244
2025-04-12 00:00:00+00:00,250.39,259.41,248.32,256.33,73040.145,39121.59254247849,93774.96676963652,0.21228649494065088,0.023763878904065727,10.001428571428576,0.6654478976234004
2025-04-12 04:00:00+00:00,256.33,261.55,253.83,254.6,95192.777,-21332.06013055257,72442.90663908396,0.15247547264411457,-0.006749112472203778,10.111428571428576,0.5219378427787935
